altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0.0,9,8,Chicago,496,True,True,Chicago,2024-04-14 15:27:27,41.907655,Chicago,-87.672552,60602,Chicago,Chicago,Wood St & Milwaukee Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,1,Chicago,497,True,True,Chicago,2024-04-14 15:27:25,41.784071072761,Chicago,-87.61448353528975,60602,Chicago,Chicago,Eberhart Ave & 61st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,7,Chicago,498,True,True,Chicago,2024-04-14 15:27:26,41.898203,Chicago,-87.637536,60602,Chicago,Chicago,Orleans St & Chestnut St (NEXT Apts),IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,40,Chicago,499,True,True,Chicago,2024-04-14 15:27:28,41.882409,Chicago,-87.639767,60602,Chicago,Chicago,Canal St & Madison St,IN_SERVICE,1,IN_SERVICE,False,43
0.0,5,6,Chicago,500,True,True,Chicago,2024-04-14 15:27:30,41.943403,Chicago,-87.679618,60602,Chicago,Chicago,Seeley Ave & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,7,Chicago,501,True,True,Chicago,2024-04-14 15:27:30,41.953733,Chicago,-87.740569,60602,Chicago,Chicago,Kilbourn Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,8,Chicago,502,True,True,Chicago,2024-04-14 15:27:25,42.00445062934,Chicago,-87.6724024047,60602,Chicago,Chicago,Clark St & Columbia Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,4,Chicago,503,True,True,Chicago,2024-04-14 15:27:30,41.69239474587557,Chicago,-87.70096063613892,60602,Chicago,Chicago,Kedzie Ave & 110th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,11,4,Chicago,504,True,True,Chicago,2024-04-14 15:26:56,41.927957,Chicago,-87.735952,60602,Chicago,Chicago,Kostner Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,19,8,Chicago,505,True,True,Chicago,2024-04-14 15:26:56,41.909668,Chicago,-87.648128,60602,Chicago,Chicago,Halsted St & Clybourn Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,7,4,Chicago,506,True,True,Chicago,2024-04-14 15:26:57,41.743441,Chicago,-87.604836,60602,Chicago,Chicago,Cottage Grove Ave & 83rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,6,Chicago,507,True,True,Chicago,2024-04-14 15:26:59,41.894745,Chicago,-87.756895,60602,Chicago,Chicago,Latrobe Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,7
0.0,13,2,Chicago,508,True,True,Chicago,2024-04-14 15:26:58,41.71870315475741,Chicago,-87.59703576564789,60602,Chicago,Chicago,Greenwood Ave & 97th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,8,Chicago,509,True,True,Chicago,2024-04-14 15:27:01,41.741966,Chicago,-87.736179,60602,Chicago,Chicago,Scottsdale Park,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,5,Chicago,510,True,True,Chicago,2024-04-14 15:27:03,41.796642,Chicago,-87.625923,60602,Chicago,Chicago,State St & 54th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,4,Chicago,511,True,True,Chicago,2024-04-14 15:27:03,41.89184737210993,Chicago,-87.62058019638062,60602,Chicago,Chicago,Fairbanks Ct & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,512,True,True,Chicago,2024-04-14 15:27:06,41.7072503677818,Chicago,-87.60766267776489,60602,Chicago,Chicago,Dauphin Ave & 103rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,1,Chicago,513,True,True,Chicago,2024-04-14 15:27:06,41.76906172032,Chicago,-87.6446135779,60602,Chicago,Chicago,Halsted St & 69th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,12,3,Chicago,514,True,True,Chicago,2024-04-14 15:27:05,41.967968,Chicago,-87.650001,60602,Chicago,Chicago,Clarendon Ave & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,515,True,True,Chicago,2024-04-14 15:27:11,41.8246,Chicago,-87.61678,60602,Chicago,Chicago,MLK Jr Dr & Pershing Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,8,Chicago,516,True,True,Chicago,2024-04-14 15:27:12,41.89661720040753,Chicago,-87.62857854366302,60602,Chicago,Chicago,State St & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,4,Chicago,517,True,True,Chicago,2024-04-14 15:27:07,41.70717027117756,Chicago,-87.6184719800949,60602,Chicago,Chicago,Indiana Ave & 103rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,8,Chicago,518,True,True,Chicago,2024-04-14 15:27:10,41.886871,Chicago,-87.648089,60602,Chicago,Chicago,Halsted St & Fulton St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,0,18,Chicago,519,True,True,Chicago,2024-04-14 15:27:12,41.894556,Chicago,-87.653449,60602,Chicago,Chicago,Carpenter St & Huron St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,9,Chicago,520,True,True,Chicago,2024-04-14 15:27:09,41.68100145911039,Chicago,-87.5379312226869,60602,Chicago,Chicago,Avenue O & 118th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,0,Chicago,521,True,True,Chicago,2024-04-14 15:27:09,41.906866,Chicago,-87.626217,60602,Chicago,Chicago,Ritchie Ct & Banks St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,31,Chicago,522,True,True,Chicago,2024-04-14 15:27:09,41.8750236280333,Chicago,-87.6330940425396,60602,Chicago,Chicago,Financial Pl & Ida B Wells Dr,IN_SERVICE,1,IN_SERVICE,False,31
0.0,14,1,Chicago,523,True,True,Chicago,2024-04-14 15:27:10,41.905898,Chicago,-87.755725,60602,Chicago,Chicago,Leamington Ave & Hirsch St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,6,Chicago,524,True,True,Chicago,2024-04-14 15:27:13,41.68587705562333,Chicago,-87.57382392883301,60602,Chicago,Chicago,Big Marsh Park,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,9,Chicago,525,True,True,Chicago,2024-04-14 15:27:19,41.9093960065,Chicago,-87.6776919292,60602,Chicago,Chicago,Damen Ave & Pierce Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,5,6,Chicago,526,True,True,Chicago,2024-04-14 15:27:24,41.87441021003816,Chicago,-87.72609159350395,60602,Chicago,Chicago,Pulaski Rd & Congress Pkwy,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,5,Chicago,527,True,True,Chicago,2024-04-14 15:27:21,41.80229465088,Chicago,-87.6180535802,60602,Chicago,Chicago,Calumet Ave & 51st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,0,Chicago,528,True,True,Chicago,2024-04-14 15:27:22,41.872731542263075,Chicago,-87.63351649045944,60602,Chicago,Chicago,Wells St & Polk St,IN_SERVICE,1,IN_SERVICE,False,18
0.0,5,6,Chicago,529,True,True,Chicago,2024-04-14 15:27:22,41.82168,Chicago,-87.6216,60602,Chicago,Chicago,Indiana Ave & 40th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,17,0,Chicago,530,True,True,Chicago,2024-04-14 15:27:23,41.892592119709725,Chicago,-87.61728912591934,60602,Chicago,Chicago,McClurg Ct & Ohio St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,3,Chicago,531,True,True,Chicago,2024-04-14 15:27:19,41.869265218438194,Chicago,-87.67373085021973,60602,Chicago,Chicago,Wood St & Taylor St (Temp),IN_SERVICE,1,IN_SERVICE,False,23
0.0,11,3,Chicago,532,True,True,Chicago,2024-04-14 15:27:21,41.737335600416664,Chicago,-87.54851460456847,60602,Chicago,Chicago,Baltimore Ave & 87th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,10,Chicago,533,True,True,Chicago,2024-04-14 15:27:31,41.68493159519296,Chicago,-87.6452887058258,60602,Chicago,Chicago,Major Taylor Trail & 115th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,21,Chicago,534,True,True,Chicago,2024-04-14 15:27:33,41.875885,Chicago,-87.640795,60602,Chicago,Chicago,Clinton St & Tilden St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,17,0,Chicago,535,True,True,Chicago,2024-04-14 15:27:34,41.936083,Chicago,-87.669807,60602,Chicago,Chicago,Ashland Ave & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,12,2,Chicago,536,True,True,Chicago,2024-04-14 15:27:34,41.917108034789315,Chicago,-87.71022096276283,60602,Chicago,Chicago,Spaulding Ave & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,537,True,True,Chicago,2024-04-14 15:26:29,41.737848476733404,Chicago,-87.64489978551863,60602,Chicago,Chicago,Summit Ave & 86th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,10,Chicago,538,True,True,Chicago,2024-04-14 15:26:35,41.79933626261,Chicago,-87.6009581145,60602,Chicago,Chicago,Ellis Ave & 53rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,16,2,Chicago,539,True,True,Chicago,2024-04-14 15:26:35,41.93314,Chicago,-87.64776,60602,Chicago,Chicago,Burling St & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,23,8,Chicago,540,True,True,Chicago,2024-04-14 15:26:33,41.932418,Chicago,-87.652705,60602,Chicago,Chicago,Wilton Ave & Diversey Pkwy*,IN_SERVICE,1,IN_SERVICE,False,32
0.0,6,9,Chicago,541,True,True,Chicago,2024-04-14 15:26:34,41.69170975847015,Chicago,-87.61000156402588,60602,Chicago,Chicago,Cottage Grove Ave & 111th Pl,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,7,Chicago,542,True,True,Chicago,2024-04-14 15:26:36,41.892394452962705,Chicago,-87.67688512802124,60602,Chicago,Chicago,Damen Ave & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,3,23,Chicago,543,True,True,Chicago,2024-04-14 15:26:47,41.873061087897916,Chicago,-87.66913488507271,60602,Chicago,Chicago,Paulina St & Flournoy St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,15,0,Chicago,544,True,True,Chicago,2024-04-14 15:26:47,41.922369,Chicago,-87.739024,60602,Chicago,Chicago,Kilbourn Ave & Belden Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,7,Chicago,545,True,True,Chicago,2024-04-14 15:26:46,41.999245,Chicago,-87.671249,60602,Chicago,Chicago,Clark St & Schreiber Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,2,Chicago,546,True,True,Chicago,2024-04-14 15:26:46,41.918216,Chicago,-87.656936,60602,Chicago,Chicago,Clifton Ave & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,17,18,Chicago,547,True,True,Chicago,2024-04-14 15:26:44,41.8759326655,Chicago,-87.6305845355,60602,Chicago,Chicago,Clark St & Ida B Wells Dr,IN_SERVICE,1,IN_SERVICE,False,35
0.0,8,7,Chicago,548,True,True,Chicago,2024-04-14 15:26:45,41.967094,Chicago,-87.679028,60602,Chicago,Chicago,Damen Ave & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,10,Chicago,549,True,True,Chicago,2024-04-14 15:26:45,41.771611,Chicago,-87.693331,60602,Chicago,Chicago,California Ave & Marquette Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,2,Chicago,550,True,True,Chicago,2024-04-14 15:27:34,42.00454962194,Chicago,-87.6806661451,60602,Chicago,Chicago,Warren Park East,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,10,Chicago,551,True,True,Chicago,2024-04-14 15:27:35,41.88671077318443,Chicago,-87.65965729951859,60602,Chicago,Chicago,Elizabeth St & Fulton St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,16,Chicago,552,True,True,Chicago,2024-04-14 15:27:37,41.896362458,Chicago,-87.6540612729,60602,Chicago,Chicago,Ogden Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,6,Chicago,553,True,True,Chicago,2024-04-14 15:27:37,41.856594,Chicago,-87.627542,60602,Chicago,Chicago,State St & 19th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,0,Chicago,554,True,True,Chicago,2024-04-14 15:27:35,41.99416136902,Chicago,-87.689438282,60602,Chicago,Chicago,Western Ave & Granville Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,6,Chicago,555,True,False,Chicago,2024-04-14 15:27:39,41.8492,Chicago,-87.67564,60602,Chicago,Chicago,Damen Ave/Coulter St,IN_SERVICE,1,IN_SERVICE,False,12
0.0,11,3,Chicago,556,True,True,Chicago,2024-04-14 15:27:39,41.853214418519656,Chicago,-87.63187229633331,60602,Chicago,Chicago,Wentworth Ave & Cermak Rd*,IN_SERVICE,1,IN_SERVICE,False,16
0.0,12,1,Chicago,557,True,True,Chicago,2024-04-14 15:27:40,41.98404411519213,Chicago,-87.65228122472763,60602,Chicago,Chicago,Lakefront Trail & Bryn Mawr Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,6,Chicago,558,True,True,Chicago,2024-04-14 15:27:42,41.830777,Chicago,-87.632504,60602,Chicago,Chicago,Wentworth Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,9,Chicago,559,True,True,Chicago,2024-04-14 15:27:42,41.934883,Chicago,-87.766753,60602,Chicago,Chicago,Central Ave & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,10,Chicago,560,True,True,Chicago,2024-04-14 15:27:51,41.788746,Chicago,-87.601334,60602,Chicago,Chicago,Ellis Ave & 58th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,7,Chicago,561,True,True,Chicago,2024-04-14 15:27:51,41.794982,Chicago,-87.633124,60602,Chicago,Chicago,Princeton Ave & Garfield Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,9,Chicago,562,True,True,Chicago,2024-04-14 15:27:51,41.852619,Chicago,-87.626488,60602,Chicago,Chicago,Wabash Ave & Cermak Rd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,9,Chicago,563,True,True,Chicago,2024-04-14 15:27:49,41.85418424947,Chicago,-87.6191537415,60602,Chicago,Chicago,Calumet Ave & 21st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,5,Chicago,564,True,True,Chicago,2024-04-14 15:27:50,41.84453112462163,Chicago,-87.71592199802399,60602,Chicago,Chicago,Millard Ave & 26th St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,2,5,Chicago,565,True,True,Chicago,2024-04-14 15:27:49,41.799659,Chicago,-87.657195,60602,Chicago,Chicago,Throop St & 52nd St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,9,5,Chicago,566,True,True,Chicago,2024-04-14 15:27:47,41.902924,Chicago,-87.637715,60602,Chicago,Chicago,Orleans St & Elm St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,10,Chicago,567,True,True,Chicago,2024-04-14 15:27:51,41.876243,Chicago,-87.624426,60602,Chicago,Chicago,Michigan Ave & Ida B Wells Dr,IN_SERVICE,1,IN_SERVICE,False,15
0.0,14,1,Chicago,568,True,False,Chicago,2024-04-14 15:27:51,41.85892,Chicago,-87.707963,60602,Chicago,Chicago,Spaulding Ave & 16th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,32,Chicago,569,True,True,Chicago,2024-04-14 15:27:54,41.8777079559,Chicago,-87.6353211408,60602,Chicago,Chicago,Franklin St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,39
0.0,5,10,Chicago,570,True,True,Chicago,2024-04-14 15:27:54,41.96668636205,Chicago,-87.7080519806,60602,Chicago,Chicago,Kedzie Ave & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,5,Chicago,571,True,True,Chicago,2024-04-14 15:27:55,41.913865,Chicago,-87.648755,60602,Chicago,Chicago,Halsted St & Willow St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,17,Chicago,572,True,True,Chicago,2024-04-14 15:27:53,41.902893,Chicago,-87.687275,60602,Chicago,Chicago,Western Ave & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,8,3,Chicago,573,True,True,Chicago,2024-04-14 15:27:53,41.80839,Chicago,-87.656526,60602,Chicago,Chicago,Elizabeth St & 47th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,8,Chicago,574,True,True,Chicago,2024-04-14 15:27:54,42.050491,Chicago,-87.677821,60602,Chicago,Chicago,Chicago Ave & Sheridan Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,18,3,Chicago,575,True,True,Chicago,2024-04-14 15:27:56,41.912919,Chicago,-87.664169,60602,Chicago,Chicago,Elston Ave & Wabansia Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,9,4,Chicago,576,True,True,Chicago,2024-04-14 15:27:57,42.004763,Chicago,-87.698648,60602,Chicago,Chicago,Fairfield Ave & Pratt Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,1,Chicago,577,True,True,Chicago,2024-04-14 15:27:55,41.80183164049,Chicago,-87.645213904,60602,Chicago,Chicago,Halsted St & 51st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,9,Chicago,578,True,True,Chicago,2024-04-14 15:27:55,41.819102,Chicago,-87.643278,60602,Chicago,Chicago,Union Ave & Root St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,10,5,Chicago,579,True,True,Chicago,2024-04-14 15:27:55,41.952991,Chicago,-87.774383,60602,Chicago,Chicago,Marmora Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,16,Chicago,580,True,True,Chicago,2024-04-14 15:27:56,41.880419,Chicago,-87.655519,60602,Chicago,Chicago,Aberdeen St & Monroe St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,17,Chicago,581,True,True,Chicago,2024-04-14 15:27:57,41.911722,Chicago,-87.626804,60602,Chicago,Chicago,DuSable Lake Shore Dr & North Blvd,IN_SERVICE,1,IN_SERVICE,False,39
0.0,0,16,Chicago,582,True,True,Chicago,2024-04-14 15:27:52,41.88634906269,Chicago,-87.6175165471,60602,Chicago,Chicago,Field Blvd & South Water St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,15,1,Chicago,583,True,True,Chicago,2024-04-14 15:27:57,41.907993,Chicago,-87.631501,60602,Chicago,Chicago,Clark St & Schiller St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,7,Chicago,584,True,True,Chicago,2024-04-14 15:27:57,41.92409085038,Chicago,-87.6764600747,60602,Chicago,Chicago,Winchester Ave & Elston Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,16,0,Chicago,585,True,True,Chicago,2024-04-14 15:28:01,41.925858,Chicago,-87.638973,60602,Chicago,Chicago,Lakeview Ave & Fullerton Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,1,Chicago,586,True,True,Chicago,2024-04-14 15:28:02,41.947326,Chicago,-87.717582,60602,Chicago,Chicago,Drake Ave & Addison St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,17,Chicago,587,True,True,Chicago,2024-04-14 15:27:59,41.8793563587,Chicago,-87.6297910363,60602,Chicago,Chicago,Dearborn St & Adams St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,9,Chicago,588,True,True,Chicago,2024-04-14 15:28:00,41.81665889302,Chicago,-87.6194124619,60602,Chicago,Chicago,Prairie Ave & 43rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,15,0,Chicago,589,True,True,Chicago,2024-04-14 15:27:58,41.93533728263,Chicago,-87.7168892935,60602,Chicago,Chicago,Central Park Ave & Elbridge Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,5,Chicago,590,True,True,Chicago,2024-04-14 15:27:59,41.979762,Chicago,-87.67753,60602,Chicago,Chicago,Winchester (Ravenswood) Ave & Balmoral Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,13,1,Chicago,591,True,True,Chicago,2024-04-14 15:27:59,41.9182955629354,Chicago,-87.65218332409859,60602,Chicago,Chicago,Bissell St & Armitage Ave*,IN_SERVICE,1,IN_SERVICE,False,16
0.0,10,4,Chicago,592,True,True,Chicago,2024-04-14 15:28:01,41.940775,Chicago,-87.639192,60602,Chicago,Chicago,DuSable Lake Shore Dr & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,1,Chicago,593,True,True,Chicago,2024-04-14 15:28:01,41.84358,Chicago,-87.645368,60602,Chicago,Chicago,Emerald Ave & 28th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,10,Chicago,594,True,True,Chicago,2024-04-14 15:28:06,41.957081,Chicago,-87.664199,60602,Chicago,Chicago,Southport Ave & Clark St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,3,Chicago,595,True,True,Chicago,2024-04-14 15:28:04,41.836208,Chicago,-87.613533,60602,Chicago,Chicago,Rhodes Ave & 32nd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,6,Chicago,596,True,True,Chicago,2024-04-14 15:28:09,41.76571903697,Chicago,-87.604959713,60602,Chicago,Chicago,Cottage Grove Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,52,Chicago,597,True,True,Chicago,2024-04-14 15:28:08,41.865312,Chicago,-87.617867,60602,Chicago,Chicago,Field Museum,IN_SERVICE,1,IN_SERVICE,False,55
0.0,5,10,Chicago,598,True,True,Chicago,2024-04-14 15:28:10,41.942275,Chicago,-87.76695,60602,Chicago,Chicago,Central Ave & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,4,Chicago,599,True,True,Chicago,2024-04-14 15:28:10,41.97328682025979,Chicago,-87.65475958585739,60602,Chicago,Chicago,Sheridan Rd & Argyle St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,1,Chicago,600,True,True,Chicago,2024-04-14 15:28:10,41.93132,Chicago,-87.638742,60602,Chicago,Chicago,Stockton Dr & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,5,Chicago,601,True,True,Chicago,2024-04-14 15:28:10,41.854966518753926,Chicago,-87.67569959163664,60602,Chicago,Chicago,Damen Ave & Cullerton St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,6,Chicago,602,True,True,Chicago,2024-04-14 15:28:13,41.907781,Chicago,-87.685854,60602,Chicago,Chicago,Claremont Ave & Hirsch St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,15,1,Chicago,603,True,True,Chicago,2024-04-14 15:28:11,41.83867632897121,Chicago,-87.60883212089539,60602,Chicago,Chicago,Fort Dearborn Dr & 31st St*,IN_SERVICE,1,IN_SERVICE,False,20
0.0,0,0,Chicago,604,False,True,Chicago,2024-04-14 15:28:14,41.925566,Chicago,-87.658416,60602,Chicago,Chicago,Racine Ave & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,6,Chicago,605,True,True,Chicago,2024-04-14 15:28:14,41.740407,Chicago,-87.721907,60602,Chicago,Chicago,Pulaski Rd & 84th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,20,7,Chicago,606,True,True,Chicago,2024-04-14 15:28:14,41.838556,Chicago,-87.608218,60602,Chicago,Chicago,Fort Dearborn Dr & 31st St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,9,6,Chicago,607,True,True,Chicago,2024-04-14 15:28:15,42.01058656284,Chicago,-87.6624120948,60602,Chicago,Chicago,Sheridan Rd & Greenleaf Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,8,Chicago,608,True,True,Chicago,2024-04-14 15:28:16,41.891578,Chicago,-87.648384,60602,Chicago,Chicago,Milwaukee Ave & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,5,Chicago,609,True,True,Chicago,2024-04-14 15:28:17,41.75849,Chicago,-87.60641,60602,Chicago,Chicago,Evans Ave & 75th St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,9,0,Chicago,610,True,True,Chicago,2024-04-14 15:28:18,41.856802,Chicago,-87.633879,60602,Chicago,Chicago,Wells St & 19th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,13,2,Chicago,611,True,True,Chicago,2024-04-14 15:28:18,41.983593,Chicago,-87.669154,60602,Chicago,Chicago,Clark St & Bryn Mawr Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,4,Chicago,612,True,True,Chicago,2024-04-14 15:28:18,41.894958,Chicago,-87.764902,60602,Chicago,Chicago,Central Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,10,Chicago,613,True,True,Chicago,2024-04-14 15:28:19,41.903222,Chicago,-87.634324,60602,Chicago,Chicago,Wells St & Elm St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,10,5,Chicago,614,True,True,Chicago,2024-04-14 15:28:19,41.69177385116831,Chicago,-87.53043115139008,60602,Chicago,Chicago,Burnham Greenway & 112th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,13,Chicago,615,True,True,Chicago,2024-04-14 15:28:19,41.86650148316,Chicago,-87.68469707,60602,Chicago,Chicago,Ogden Ave & Roosevelt Rd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,1,14,Chicago,616,True,False,Chicago,2024-04-14 15:22:07,41.982765,Chicago,-87.738094,60602,Chicago,Chicago,Kostner Ave & Bryn Mawr Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,5,Chicago,617,True,False,Chicago,2024-04-14 15:24:02,41.800434,Chicago,-87.7247496,60602,Chicago,Chicago,Pulaski Rd & 51st St,IN_SERVICE,1,IN_SERVICE,False,14
0.0,0,0,Chicago,618,False,False,Chicago,1970-01-01 18:00:00,41.844052,Chicago,-87.734442,60602,Chicago,Chicago,Kostner Ave & 26th St,IN_SERVICE,1,IN_SERVICE,False,0
0.0,3,6,Chicago,619,True,True,Chicago,2024-04-14 15:26:33,41.943034,Chicago,-87.687288,60602,Chicago,Chicago,Western Ave & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,15,Chicago,620,True,True,Chicago,2024-04-14 15:26:34,41.88462107257936,Chicago,-87.62783423066139,60602,Chicago,Chicago,State St & Randolph St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,7,7,Chicago,621,True,True,Chicago,2024-04-14 15:26:34,41.87943409140013,Chicago,-87.63550400733948,60602,Chicago,Chicago,Franklin St & Adams St (Temp),IN_SERVICE,1,IN_SERVICE,False,15
0.0,23,3,Chicago,622,True,True,Chicago,2024-04-14 15:26:32,41.929465,Chicago,-87.684158,60602,Chicago,Chicago,Logan Blvd & Elston Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,6,9,Chicago,623,True,True,Chicago,2024-04-14 15:26:35,41.8797877089,Chicago,-87.686112808,60602,Chicago,Chicago,Western Ave & Monroe St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,5,Chicago,624,True,True,Chicago,2024-04-14 15:26:39,41.942427,Chicago,-87.747315,60602,Chicago,Chicago,Cicero Ave & Roscoe Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,12,2,Chicago,625,True,True,Chicago,2024-04-14 15:26:37,42.025784,Chicago,-87.684107,60602,Chicago,Chicago,Elmwood Ave & Austin St,IN_SERVICE,1,IN_SERVICE,False,15
